1784.85	0.3298678883	0.9967070085	71.9213330988	216.3092791450
1795.80	0.3273712663	0.9966438622	72.5441151251	216.9848479400
1806.75	0.3249400554	0.9965798551	73.1616153684	217.6444899516
1817.70	0.3225722734	0.9965149781	73.7737471015	218.2883611086
1828.65	0.3202660170	0.9964492216	74.3804269312	218.9166190249
1839.60	0.3180194564	0.9963825763	74.9815747900	219.5294229103
1850.55	0.3158308327	0.9963150324	75.5771139260	220.1269334827
1861.50	0.3136984537	0.9962465804	76.1669708908	220.7093128807
1872.45	0.3116206918	0.9961772105	76.7510755244	221.2767245773
1883.40	0.3095959797	0.9961069128	77.3293609385	221.8293332938
1894.35	0.3076228092	0.9960356773	77.9017634974	222.3673049156
1905.30	0.3056997269	0.9959634941	78.4682227971	222.8908064076
1916.25	0.3038253320	0.9958903529	79.0286816422	223.4000057324
1927.20	0.3019982761	0.9958162436	79.5830860207	223.8950717675
1938.15	0.3002172572	0.9957411559	80.1313850777	224.3761742250
1949.10	0.2984810205	0.9956650794	80.6735310864	224.8434835719
1960.05	0.2967883548	0.9955880035	81.2094794181	225.2971709515
1971.00	0.2951380920	0.9955099177	81.7391885103	225.7374081059
1981.95	0.2935291035	0.9954308113	82.2626198328	226.1643672999
1992.90	0.2919603003	0.9953506736	82.7797378536	226.5782212457
2003.85	0.2904306290	0.9952694936	83.2905100016	226.9791430296
2014.80	0.2889390730	0.9951872605	83.7949066292	227.3673060392
2025.75	0.2874846492	0.9951039632	84.2929009736	227.7428838921
2036.70	0.2860664070	0.9950195905	84.7844691158	228.1060503660
2047.65	0.2846834272	0.9949341314	85.2695899398	228.4569793305
2058.60	0.2833348201	0.9948475744	85.7482450897	228.7958446790
2069.55	0.2820197251	0.9947599082	86.2204189263	229.1228202637
2080.50	0.2807373089	0.9946711213	86.6860984823	229.4380798305
2091.45	0.2794867655	0.9945812022	87.1452734174	229.7417969561
2102.40	0.2782673127	0.9944901392	87.5979359716	230.0341449860
2113.35	0.2770781939	0.9943979205	88.0440809182	230.3152969745
2124.30	0.2759186762	0.9943045343	88.4837055162	230.5854256255
2135.25	0.2747880481	0.9942099687	88.9168094619	230.8447032352
2146.20	0.2736856202	0.9941142117	89.3433948398	231.0933016356
2157.15	0.2726107245	0.9940172513	89.7634660732	231.3313921405
2168.10	0.2715627128	0.9939190752	90.1770298740	231.5591454918
2179.05	0.2705409551	0.9938196712	90.5840951925	231.7767318079
2190.00	0.2695448415	0.9937190270	90.9846731666	231.9843205331
2200.95	0.2685737795	0.9936171301	91.3787770703	232.1820803890
2211.90	0.2676271930	0.9935139681	91.7664222631	232.3701793272
2222.85	0.2667045232	0.9934095283	92.1476261377	232.5487844824
2233.80	0.2658052273	0.9933037980	92.5224080688	232.7180621289
2244.75	0.2649287780	0.9931967646	92.8907893607	232.8781776365
2255.70	0.2640746621	0.9930884153	93.2527931961	233.0292954290
2266.65	0.2632423815	0.9929787369	93.6084445837	233.1715789440
2277.60	0.2624314510	0.9928677167	93.9577703063	233.3051905937
2288.55	0.2616414002	0.9927553416	94.3007988695	233.4302917273
2299.50	0.2608717698	0.9926415983	94.6375604493	233.5470425949
2310.45	0.2601221140	0.9925264737	94.9680868410	233.6556023124
2321.40	0.2593919989	0.9924099544	95.2924114078	233.7561288283
2332.35	0.2586810014	0.9922920272	95.6105690295	233.8487788912
2343.30	0.2579887107	0.9921726785	95.9225960519	233.9337080194
2354.25	0.2573147258	0.9920518948	96.2285302359	234.0110704707
2365.20	0.2566586568	0.9919296626	96.5284107076	234.0810192150
2376.15	0.2560201235	0.9918059681	96.8222779083	234.1437059065
2387.10	0.2553987554	0.9916807977	97.1101735451	234.1992808589
2398.05	0.2547941917	0.9915541375	97.3921405418	234.2478930201
2409.00	0.2542060807	0.9914259737	97.6682229904	234.2896899496
2419.95	0.2536340792	0.9912962923	97.9384661028	234.3248177965
2430.90	0.2530778525	0.9911650793	98.2029161636	234.3534212783
2441.85	0.2525370748	0.9910323206	98.4616204826	234.3756436617
2452.80	0.2520114275	0.9908980021	98.7146273488	234.3916267441
2463.75	0.2515006008	0.9907621097	98.9619859841	234.4015108360
2474.70	0.2510042907	0.9906246289	99.2037464978	234.4054347452
2485.65	0.2505222021	0.9904855456	99.4399598427	234.4035357616
2496.60	0.2500540466	0.9903448452	99.6706777700	234.3959496431
2507.55	0.2495995418	0.9902025135	99.8959527866	234.3828106028
2518.50	0.2491584127	0.9900585358	100.1158381120	234.3642512970
2529.45	0.2487303905	0.9899128976	100.3303876365	234.3404028145
2540.40	0.2483152123	0.9897655843	100.5396558795	234.3113946665
2551.35	0.2479126222	0.9896165812	100.7436979488	234.2773547778
2562.30	0.2475223686	0.9894658737	100.9425695010	234.2384094790
2573.25	0.2471442075	0.9893134469	101.1363267020	234.1946834993
2584.20	0.2467778988	0.9891592859	101.3250261885	234.1462999606
2595.15	0.2464232082	0.9890033760	101.5087250301	234.0933803720
2606.10	0.2460799071	0.9888457023	101.6874806928	234.0360446260
2617.05	0.2457477716	0.9886862497	101.8613510022	233.9744109944
2628.00	0.2454265822	0.9885250032	102.0303941081	233.9085961261
2638.95	0.2451161255	0.9883619478	102.1946684502	233.8387150452
2649.90	0.2448161915	0.9881970684	102.3542327236	233.7648811497
2660.85	0.2445265751	0.9880303499	102.5091458458	233.6872062114
2671.80	0.2442470757	0.9878617771	102.6594669247	233.6058003767
2682.75	0.2439774970	0.9876913347	102.8052552262	233.5207721669
2693.70	0.2437176465	0.9875190076	102.9465701439	233.4322284810
2704.65	0.2434673362	0.9873447804	103.0834711689	233.3402745977
2715.60	0.2432263813	0.9871686379	103.2160178606	233.2450141788
2726.55	0.2429946021	0.9869905646	103.3442698177	233.1465492731
2737.50	0.2427718215	0.9868105453	103.4682866510	233.0449803207
2748.45	0.2425578661	0.9866285645	103.5881279561	232.9404061585
2759.40	0.2423525665	0.9864446068	103.7038532871	232.8329240253
2770.35	0.2421557569	0.9862586567	103.8155221315	232.7226295682
2781.30	0.2419672737	0.9860706988	103.9231938849	232.6096168498
2792.25	0.2417869581	0.9858807175	104.0269278277	232.4939783548
2803.20	0.2416146534	0.9856886974	104.1267831011	232.3758049982
2814.15	0.2414502066	0.9854946229	104.2228186853	232.2551861334
2825.10	0.2412934670	0.9852984785	104.3150933774	232.1322095612
2836.05	0.2411442881	0.9851002485	104.4036657703	232.0069615384
2847.00	0.2410025246	0.9848999175	104.4885942326	231.8795267880
2857.95	0.2408680358	0.9846974698	104.5699368888	231.7499885089
2868.90	0.2407406821	0.9844928899	104.6477516003	231.6184283864
2879.85	0.2406203281	0.9842861620	104.7220959475	231.4849266027
2890.80	0.2405068398	0.9840772707	104.7930272119	231.3495618487
2901.75	0.2404000866	0.9838662003	104.8606023595	231.2124113346
2912.70	0.2402999399	0.9836529351	104.9248780243	231.0735508025
2923.65	0.2402062737	0.9834374596	104.9859104929	230.9330545380
2934.60	0.2401189641	0.9832197582	105.0437556898	230.7909953829
2945.55	0.2400378899	0.9829998152	105.0984691626	230.6474447475
2956.50	0.2399629325	0.9827776149	105.1501060688	230.5024726240
2967.45	0.2398939749	0.9825531419	105.1987211625	230.3561475997
2978.40	0.2398309024	0.9823263806	105.2443687821	230.2085368699
2989.35	0.2397736026	0.9820973152	105.2871028383	230.0597062521
3000.30	0.2397219653	0.9818659303	105.3269768030	229.9097201996
3011.25	0.2396758819	0.9816322103	105.3640436983	229.7586418156
3022.20	0.2396352463	0.9813961397	105.3983560867	229.6065328676
3033.15	0.2395999540	0.9811577029	105.4299660613	229.4534538015
3044.10	0.2395699027	0.9809168844	105.4589252369	229.2994637564
3055.05	0.2395449917	0.9806736687	105.4852847410	229.1446205791
3066.00	0.2395251224	0.9804280405	105.5090952066	228.9889808392
3076.95	0.2395101978	0.9801799842	105.5304067636	228.8325998437
3087.90	0.2395001227	0.9799294844	105.5492690328	228.6755316523
3098.85	0.2394948040	0.9796765258	105.5657311188	228.5178290927
3109.80	0.2394941496	0.9794210930	105.5798416038	228.3595437754
3120.75	0.2394980697	0.9791631707	105.5916485423	228.2007261093
3131.70	0.2395064758	0.9789027436	105.6011994558	228.0414253170
3142.65	0.2395192812	0.9786397964	105.6085413280	227.8816894503
3153.60	0.2395364006	0.9783743140	105.6137206006	227.7215654056
3164.55	0.2395577503	0.9781062812	105.6167831690	227.5610989396
3175.50	0.2395832481	0.9778356828	105.6177743793	227.4003346844
3186.45	0.2396128134	0.9775625038	105.6167390250	227.2393161637
3197.40	0.2396463670	0.9772867292	105.6137213440	227.0780858076
3208.35	0.2396838310	0.9770083438	105.6087650164	226.9166849691
3219.30	0.2397251290	0.9767273329	105.6019131626	226.7551539388
3230.25	0.2397701863	0.9764436815	105.5932083414	226.5935319610
3241.20	0.2398189291	0.9761573747	105.5826925490	226.4318572490
3252.15	0.2398712847	0.9758683978	105.5704072175	226.2701670007
3263.10	0.2399271828	0.9755767361	105.5563932146	226.1084974141
3274.05	0.2399865531	0.9752823749	105.5406908430	225.9468837027
3285.00	0.2400493277	0.9749852995	105.5233398404	225.7853601107
3295.95	0.2401154392	0.9746854954	105.5043793796	225.6239599286
3306.90	0.2401848212	0.9743829482	105.4838480692	225.4627155086
3317.85	0.2402574097	0.9740776434	105.4617839541	225.3016582791
3328.80	0.2403331408	0.9737695666	105.4382245164	225.1408187609
3339.75	0.2404119519	0.9734587036	105.4132066770	224.9802265813
3350.70	0.2404937818	0.9731450401	105.3867667969	224.8199104897
3361.65	0.2405785707	0.9728285621	105.3589406786	224.6598983720
3372.60	0.2406662592	0.9725092554	105.3297635687	224.5002172661
3383.55	0.2407567892	0.9721871060	105.2992701594	224.3408933758
3394.50	0.2408501044	0.9718621000	105.2674945912	224.1819520861
3405.45	0.2409461489	0.9715342236	105.2344704553	224.0234179774
3416.40	0.2410448673	0.9712034630	105.2002307964	223.8653148399
3427.35	0.2411462069	0.9708698046	105.1648081157	223.7076656879
3438.30	0.2412501504	0.9705332347	105.1282150860	223.5504518298
3449.25	0.2413567722	0.9701937396	105.0904169674	223.3935551147
3460.20	0.2414660264	0.9698513056	105.0514426459	223.2369937183
3471.15	0.2415778554	0.9695059191	105.0113264366	223.0807976621
3482.10	0.2416922039	0.9691575665	104.9701020740	222.9249960264
3493.05	0.2418090171	0.9688062345	104.9278027142	222.7696169666
3504.00	0.2419282409	0.9684519097	104.8844609386	222.6146877285
3514.95	0.2420498235	0.9680945787	104.8401087564	222.4602346646
3525.90	0.2421737119	0.9677342286	104.7947776087	222.3062832493
3536.85	0.2422998566	0.9673708463	104.7484983716	222.1528580951
3547.80	0.2424282067	0.9670044188	104.7013013601	221.9999829677
3558.75	0.2425587138	0.9666349334	104.6532163324	221.8476808013
3569.70	0.2426913302	0.9662623772	104.6042724933	221.6959737147
3580.65	0.2428260088	0.9658867378	104.5544984989	221.5448830254
3591.60	0.2429627033	0.9655080026	104.5039224610	221.3944292659
3602.55	0.2431013683	0.9651261592	104.4525719513	221.2446321977
3613.50	0.2432419600	0.9647411954	104.4004740064	221.0955108269
3624.45	0.2433844351	0.9643530990	104.3476551322	220.9470834185
3635.40	0.2435287502	0.9639618580	104.2941413089	220.7993675115
3646.35	0.2436748643	0.9635674605	104.2399579961	220.6523799328
3657.30	0.2438227363	0.9631698947	104.1851301378	220.5061368123
3668.25	0.2439723261	0.9627691490	104.1296821673	220.3606535965
3679.20	0.2441235945	0.9623652117	104.0736380128	220.2159450630
3690.15	0.2442765033	0.9619580714	104.0170211028	220.0720253345
3701.10	0.2444310144	0.9615477169	103.9598543708	219.9289078924
3712.05	0.2445870914	0.9611341371	103.9021602618	219.7866055906
3723.00	0.2447446980	0.9607173207	103.8439607369	219.6451306690
3733.95	0.2449037986	0.9602972570	103.7852772796	219.5044947671
3744.90	0.2450643592	0.9598739352	103.7261309009	219.3647089370
3755.85	0.2452263459	0.9594473445	103.6665421454	219.2257836567
3766.80	0.2453897255	0.9590174746	103.6065310967	219.0877288426
3777.75	0.2455544657	0.9585843149	103.5461173836	218.9505538631
3788.70	0.2457205345	0.9581478554	103.4853201854	218.8142675504
3799.65	0.2458879015	0.9577080857	103.4241582383	218.6788782134
3810.60	0.2460565362	0.9572649961	103.3626498406	218.5443936501
3821.55	0.2462264092	0.9568185766	103.3008128592	218.4108211593
3832.50	0.2463974916	0.9563688176	103.2386647353	218.2781675533
3843.45	0.2465697552	0.9559157095	103.1762224900	218.1464391690
3854.40	0.2467431719	0.9554592428	103.1135027306	218.0156418802
3865.35	0.2469177156	0.9549994084	103.0505216566	217.8857811087
3876.30	0.2470933597	0.9545361971	102.9872950652	217.7568618357
3887.25	0.2472700788	0.9540695999	102.9238383576	217.6288886134
3898.20	0.2474478477	0.9535996080	102.8601665448	217.5018655754
3909.15	0.2476266416	0.9531262126	102.7962942535	217.3757964482
3920.10	0.2478064375	0.9526494053	102.7322357319	217.2506845615
3931.05	0.2479872118	0.9521691777	102.6680048560	217.1265328588
3942.00	0.2481689418	0.9516855214	102.6036151349	217.0033439080
3952.95	0.2483516058	0.9511984285	102.5390797172	216.8811199115
3963.90	0.2485351821	0.9507078909	102.4744113964	216.7598627161
3974.85	0.2487196499	0.9502139009	102.4096226171	216.6395738232
3985.80	0.2489049890	0.9497164508	102.3447254805	216.5202543983
3996.75	0.2490911794	0.9492155330	102.2797317501	216.4019052810
4007.70	0.2492782017	0.9487111404	102.2146528577	216.2845269938
4018.65	0.2494660376	0.9482032656	102.1494999092	216.1681197520
4029.60	0.2496546686	0.9476919017	102.0842836896	216.0526834722
4040.55	0.2498440769	0.9471770418	102.0190146695	215.9382177820
4051.50	0.2500342460	0.9466586790	101.9537030098	215.8247220281
4062.45	0.2502251582	0.9461368070	101.8883585681	215.7121952855
4073.40	0.2504167985	0.9456114192	101.8229909035	215.6006363655
4084.35	0.2506091501	0.9450825093	101.7576092826	215.4900438246
4095.30	0.2508021985	0.9445500714	101.6922226846	215.3804159722
4106.25	0.2509959283	0.9440140993	101.6268398065	215.2717508789
4117.20	0.2511903261	0.9434745874	101.5614690692	215.1640463845
4128.15	0.2513853772	0.9429315300	101.4961186218	215.0573001055
4139.10	0.2515810686	0.9423849217	101.4307963475	214.9515094428
4150.05	0.2517773873	0.9418347570	101.3655098685	214.8466715893
4161.00	0.2519743204	0.9412810309	101.3002665514	214.7427835369
4171.95	0.2521718567	0.9407237383	101.2350735118	214.6398420842
4182.90	0.2523699838	0.9401628745	101.1699376197	214.5378438429
4193.85	0.2525686904	0.9395984347	101.1048655046	214.4367852453
4204.80	0.2527679658	0.9390304144	101.0398635598	214.3366625505
4215.75	0.2529677997	0.9384588092	100.9749379481	214.2374718515
4226.70	0.2531681818	0.9378836150	100.9100946058	214.1392090814
4237.65	0.2533691021	0.9373048276	100.8453392480	214.0418700199
4248.60	0.2535705520	0.9367224433	100.7806773732	213.9454502993
4259.55	0.2537725221	0.9361364583	100.7161142678	213.8499454111
4270.50	0.2539750036	0.9355468690	100.6516550105	213.7553507111
4281.45	0.2541779890	0.9349536720	100.5873044775	213.6616614263
4292.40	0.2543814800	0.9343568641	100.5230623006	213.5688619532
4303.35	0.2545855523	0.9337564420	100.4588941808	213.4768652853
4314.30	0.2547902158	0.9331524025	100.3947960656	213.3856494032
4325.25	0.2549954657	0.9325447426	100.3307718177	213.2952093968
4336.20	0.2552012960	0.9319334593	100.2668251485	213.2055402987
4347.15	0.2554077018	0.9313185499	100.2029596210	213.1166370879
4358.10	0.2556146778	0.9307000116	100.1391786535	213.0284946930
4369.05	0.2558222192	0.9300778421	100.0754855232	212.9411079957
4380.00	0.2560303219	0.9294520390	100.0118833687	212.8544718337
4390.95	0.2562389813	0.9288226001	99.9483751940	212.7685810042
4401.90	0.2564481937	0.9281895235	99.8849638712	212.6834302667
4412.85	0.2566579551	0.9275528073	99.8216521439	212.5990143460
4423.80	0.2568682619	0.9269124497	99.7584426302	212.5153279355
4434.75	0.2570791113	0.9262684492	99.6953378254	212.4323656993
4445.70	0.2572904996	0.9256208045	99.6323401055	212.3501222756
4456.65	0.2575024242	0.9249695142	99.5694517300	212.2685922792
4467.60	0.2577148823	0.9243145774	99.5066748445	212.1877703040
4478.55	0.2579278717	0.9236559929	99.4440114838	212.1076509255
4489.50	0.2581413904	0.9229937601	99.3814635745	212.0282287038
4500.45	0.2583554355	0.9223278784	99.3190329382	211.9494981851
4511.40	0.2585700058	0.9216583471	99.2567212935	211.8714539050
4522.35	0.2587850995	0.9209851661	99.1945302592	211.7940903900
4533.30	0.2590007152	0.9203083351	99.1324613567	211.7174021603
4544.25	0.2592168517	0.9196278542	99.0705160126	211.6413837314
4555.20	0.2594335073	0.9189437233	99.0086955612	211.5660296170
4566.15	0.2596506819	0.9182559429	98.9470012470	211.4913343299
4577.10	0.2598683739	0.9175645134	98.8854342272	211.4172923851
4588.05	0.2600865834	0.9168694353	98.8239955738	211.3438983009
4599.00	0.2603053098	0.9161707094	98.7626862764	211.2711466011
4609.95	0.2605245528	0.9154683365	98.7015072441	211.1990318170
4620.90	0.2607443117	0.9147623178	98.6404593079	211.1275484886
4631.85	0.2609645874	0.9140526543	98.5795432231	211.0566911667
4642.80	0.2611853797	0.9133393475	98.5187596713	210.9864544144
4653.75	0.2614066891	0.9126223988	98.4581092624	210.9168328088
4664.70	0.2616285159	0.9119018099	98.3975925370	210.8478209424
