1029.30	0.7192694397	0.9992054912	3.1043356979	9.6445628150	29.9637671127	137.0954639730
1040.25	0.7000991592	0.9991772865	3.1290206509	9.7988318650	30.6859930409	138.9079496705
1051.20	0.6819469909	0.9991485098	3.1534765995	9.9528894519	31.4129518056	140.6981805334
1062.15	0.6647384543	0.9991191552	3.1777024747	10.1066954483	32.1443853528	142.4660555554
1073.10	0.6484060872	0.9990892167	3.2016972846	10.2602103303	32.8800341401	144.2114823160
1084.05	0.6328886399	0.9990586882	3.2254601125	10.4133951893	33.6196373809	145.9343769161
1095.00	0.6181303839	0.9990275634	3.2489901157	10.5662117429	34.3629332864	147.6346639139
1105.95	0.6040805010	0.9989958360	3.2722865234	10.7186223454	35.1096593049	149.3122762588
1116.90	0.5906925619	0.9989634995	3.2953486351	10.8705899989	35.8595523597	150.9671552244
1127.85	0.5779240618	0.9989305472	3.3181758196	11.0220783624	36.6123490834	152.5992503392
1138.80	0.5657360175	0.9988969724	3.3407675132	11.1730517619	37.3677860498	154.2085193150
1149.75	0.5540926123	0.9988627681	3.3631232184	11.3234751989	38.1256000016	155.7949279721
1160.70	0.5429608817	0.9988279275	3.3852425029	11.4733143594	38.8855280757	157.3584501617
1171.65	0.5323104384	0.9987924434	3.4071249979	11.6225356213	39.6473080239	158.8990676853
1182.60	0.5221132235	0.9987563085	3.4287703973	11.7711060625	40.4106784298	160.4167702107
1193.55	0.5123432936	0.9987195154	3.4501784562	11.9189934676	41.1753789213	161.9115551837
1204.50	0.5029766218	0.9986820567	3.4713489901	12.0661663345	41.9411503789	163.3834277376
1215.45	0.4939909281	0.9986439247	3.4922818733	12.2125938800	42.7077351394	164.8324005983
1226.40	0.4853655229	0.9986051116	3.5129770384	12.3582460458	43.4748771940	166.2584939859
1237.35	0.4770811688	0.9985656097	3.5334344747	12.5030935031	44.2423223824	167.6617355131
1248.30	0.4691199565	0.9985254109	3.5536542276	12.6471076569	45.0098185812	169.0421600800
1259.25	0.4614651928	0.9984845070	3.5736363972	12.7902606498	45.7771158869	170.3998097651
1270.20	0.4541012994	0.9984428898	3.5933811374	12.9325253657	46.5439667934	171.7347337136
1281.15	0.4470137225	0.9984005509	3.6128886551	13.0738754322	47.3101263646	173.0469880221
1292.10	0.4401888502	0.9983574819	3.6321592091	13.2142852228	48.0753524003	174.3366356198
1303.05	0.4336139379	0.9983136740	3.6511931088	13.3537298592	48.8394055969	175.6037461476
1314.00	0.4272770416	0.9982691186	3.6699907137	13.4921852118	49.6020497024	176.8483958331
1324.95	0.4211669551	0.9982238066	3.6885524323	13.6296279009	50.3630516646	178.0706673640
1335.90	0.4152731560	0.9981777292	3.7068787210	13.7660352966	51.1221817742	179.2706497578
1346.85	0.4095857527	0.9981308770	3.7249700831	13.9013855189	51.8792138012	180.4484382297
1357.80	0.4040954405	0.9980832410	3.7428270684	14.0356574365	52.6339251256	181.6041340580
1368.75	0.3987934569	0.9980348116	3.7604502715	14.1688306658	53.3860968614	182.7378444468
1379.70	0.3936715441	0.9979855793	3.7778403314	14.3008855689	54.1355139748	183.8496823873
1390.65	0.3887219135	0.9979355345	3.7949979305	14.4318032518	54.8819653962	184.9397665170
1401.60	0.3839372122	0.9978846674	3.8119237933	14.5615655612	55.6252441259	186.0082209768
1412.55	0.3793104948	0.9978329679	3.8286186862	14.6901550819	56.3651473333	187.0551752667
1423.50	0.3748351931	0.9977804261	3.8450834158	14.8175551329	57.1014764505	188.0807641003
1434.45	0.3705050950	0.9977270318	3.8613188285	14.9437497636	57.8340372593	189.0851272579
1445.40	0.3663143161	0.9976727746	3.8773258095	15.0687237493	58.5626399719	190.0684094381
1456.35	0.3622572830	0.9976176441	3.8931052816	15.1924625865	59.2870993062	191.0307601089
1467.30	0.3583287102	0.9975616297	3.9086582049	15.3149524874	60.0072345543	191.9723333578
1478.25	0.3545235828	0.9975047207	3.9239855751	15.4361803749	60.7228696453	192.8932877412
1489.20	0.3508371404	0.9974469062	3.9390884234	15.5561338761	61.4338332024	193.7937861332
1500.15	0.3472648593	0.9973881752	3.9539678150	15.6748013163	62.1399585938	194.6739955744
1511.10	0.3438024399	0.9973285167	3.9686248486	15.7921717121	62.8410839776	195.5340871203
1522.05	0.3404457924	0.9972679193	3.9830606552	15.9082347648	63.5370523419	196.3742356892
1533.00	0.3371910245	0.9972063716	3.9972763976	16.0229808526	64.2277115382	197.1946199107
1543.95	0.3340344291	0.9971438622	4.0112732691	16.1364010235	64.9129143101	197.9954219744
1554.90	0.3309724736	0.9970803794	4.0250524928	16.2484869867	65.5925183160	198.7768274788
1565.85	0.3280017913	0.9970159114	4.0386153209	16.3592311051	66.2663861469	199.5390252803
1576.80	0.3251191688	0.9969504462	4.0519630335	16.4686263866	66.9343853389	200.2822073436
1587.75	0.3223215406	0.9968839718	4.0650969380	16.5766664750	67.5963883801	201.0065685923
1598.70	0.3196059791	0.9968164760	4.0780183682	16.6833456415	68.2522727139	201.7123067601
1609.65	0.3169696864	0.9967479465	4.0907286831	16.7886587753	68.9019207353	202.3996222438
1620.60	0.3144099896	0.9966783708	4.1032292667	16.8926013741	69.5452197849	203.0687179566
1631.55	0.3119243312	0.9966077362	4.1155215266	16.9951695344	70.1820621364	203.7197991830
1642.50	0.3095102646	0.9965360301	4.1276068932	17.0963599420	70.8123449804	204.3530734347
1653.45	0.3071654478	0.9964632395	4.1394868193	17.1961698616	71.4359704042	204.9687503084
1664.40	0.3048876373	0.9963893514	4.1511627786	17.2945971269	72.0528453668	205.5670413444
1675.35	0.3026746842	0.9963143528	4.1626362656	17.3916401298	72.6628816701	206.1481598876
1686.30	0.3005245280	0.9962382303	4.1739087943	17.4872978106	73.2659959262	206.7123209492
1697.25	0.2984351936	0.9961609704	4.1849818973	17.5815696466	73.8621095212	207.2597410710
1708.20	0.2964047855	0.9960825597	4.1958571254	17.6744556420	74.4511485745	207.7906381912
1719.15	0.2944314835	0.9960029844	4.2065360466	17.7659563165	75.0330438961	208.3052315123
1730.10	0.2925135414	0.9959222307	4.2170202453	17.8560726945	75.6077309389	208.8037413705
1741.05	0.2906492816	0.9958402847	4.2273113214	17.9448062945	76.1751497490	209.2863891077
1752.00	0.2888370903	0.9957571322	4.2374108898	18.0321591171	76.7352449126	209.7533969452
1762.95	0.2870754177	0.9956727590	4.2473205793	18.1181336345	77.2879654999	210.2049878602
1773.90	0.2853627730	0.9955871507	4.2570420320	18.2027327790	77.8332650062	210.6413854639
1784.85	0.2836977215	0.9955002929	4.2665769028	18.2859599315	78.3711012906	211.0628138818
1795.80	0.2820788826	0.9954121709	4.2759268582	18.3678189106	78.9014365123	211.4694976372
1806.75	0.2805049263	0.9953227699	4.2850935756	18.4483139607	79.4242370642	211.8616615361
1817.70	0.2789745730	0.9952320751	4.2940787431	18.5274497412	79.9394735045	212.2395305552
1828.65	0.2774865886	0.9951400713	4.3028840581	18.6052313145	80.4471204866	212.6033297320
1839.60	0.2760397837	0.9950467435	4.3115112271	18.6816641351	80.9471566862	212.9532840573
1850.55	0.2746330124	0.9949520764	4.3199619646	18.7567540380	81.4395647280	213.2896183708
1861.50	0.2732651684	0.9948560544	4.3282379928	18.8305072274	81.9243311093	213.6125572583
1872.45	0.2719351844	0.9947586620	4.3363410405	18.9029302654	82.4014461228	213.9223249525
1883.40	0.2706420305	0.9946598837	4.3442728428	18.9740300607	82.8709037784	214.2191452355
1894.35	0.2693847128	0.9945597034	4.3520351402	19.0438138572	83.3327017231	214.5032413445
1905.30	0.2681622709	0.9944581053	4.3596296780	19.1122892231	83.7868411598	214.7748358796
1916.25	0.2669737766	0.9943550734	4.3670582058	19.1794640398	84.2333267656	215.0341507148
1927.20	0.2658183328	0.9942505913	4.3743224765	19.2453464902	84.6721666088	215.2814069111
1938.15	0.2646950735	0.9941446429	4.3814242461	19.3099450488	85.1033720652	215.5168246323
1949.10	0.2636031603	0.9940372115	4.3883652728	19.3732684699	85.5269577339	215.7406230638
1960.05	0.2625417816	0.9939282807	4.3951473166	19.4353257771	85.9429413524	215.9530203336
1971.00	0.2615101533	0.9938178337	4.4017721384	19.4961262527	86.3513437112	216.1542334361
1981.95	0.2605075161	0.9937058538	4.4082414999	19.5556794271	86.7521885685	216.3444781584
1992.90	0.2595331345	0.9935923239	4.4145571625	19.6139950678	87.1455025642	216.5239690095
2003.85	0.2585862960	0.9934772270	4.4207208870	19.6710831699	87.5313151338	216.6929191513
2014.80	0.2576663112	0.9933605460	4.4267344332	19.7269539450	87.9096584226	216.8515403334
2025.75	0.2567725121	0.9932422635	4.4325995590	19.7816178114	88.2805671998	217.0000428290
2036.70	0.2559042500	0.9931223621	4.4383180202	19.8350853842	88.6440787725	217.1386353749
2047.65	0.2550608970	0.9930008242	4.4438915698	19.8873674651	89.0002329004	217.2675251122
2058.60	0.2542418441	0.9928776322	4.4493219575	19.9384750330	89.3490717106	217.3869175314
2069.55	0.2534464997	0.9927527684	4.4546109293	19.9884192339	89.6906396125	217.4970164183
2080.50	0.2526742912	0.9926262149	4.4597602269	20.0372113719	90.0249832137	217.5980238033
2091.45	0.2519246620	0.9924979537	4.4647715874	20.0848628996	90.3521512362	217.6901399129
2102.40	0.2511970711	0.9923679666	4.4696467426	20.1313854091	90.6721944331	217.7735631233
2113.35	0.2504909941	0.9922362355	4.4743874187	20.1767906227	90.9851655061	217.8484899168
2124.30	0.2498059221	0.9921027422	4.4789953360	20.2210903842	91.2911190241	217.9151148398
2135.25	0.2491413591	0.9919674681	4.4834722080	20.2642966503	91.5901113418	217.9736304639
2146.20	0.2484968240	0.9918303947	4.4878197416	20.3064214819	91.8822005199	218.0242273486
2157.15	0.2478718500	0.9916915035	4.4920396363	20.3474770355	92.1674462459	218.0670940067
2168.10	0.2472659813	0.9915507757	4.4961335836	20.3874755554	92.4459097561	218.1024168712
2179.05	0.2466787766	0.9914081925	4.5001032674	20.4264293654	92.7176537579	218.1303802649
2190.00	0.2461098055	0.9912637351	4.5039503627	20.4643508608	92.9827423547	218.1511663718
2200.95	0.2455586495	0.9911173843	4.5076765360	20.5012525009	93.2412409697	218.1649552110
2211.90	0.2450249016	0.9909691211	4.5112834444	20.5371468012	93.4932162732	218.1719246117
2222.85	0.2445081654	0.9908189263	4.5147727356	20.5720463263	93.7387361091	218.1722501908
2233.80	0.2440080545	0.9906667807	4.5181460473	20.6059636822	93.9778694241	218.1661053326
2244.75	0.2435241940	0.9905126649	4.5214050073	20.6389115100	94.2106861970	218.1536611700
2255.70	0.2430562176	0.9903565594	4.5245512328	20.6709024780	94.4372573703	218.1350865671
2266.65	0.2426037688	0.9901984447	4.5275863300	20.7019492759	94.6576547819	218.1105481049
2277.60	0.2421665003	0.9900383013	4.5305118945	20.7320646079	94.8719510997	218.0802100672
2288.55	0.2417440735	0.9898761093	4.5333295101	20.7612611863	95.0802197559	218.0442344296
2299.50	0.2413361588	0.9897118491	4.5360407493	20.7895517252	95.2825348838	218.0027808488
2310.45	0.2409424339	0.9895455008	4.5386471728	20.8169489346	95.4789712555	217.9560066550
2321.40	0.2405625856	0.9893770445	4.5411503288	20.8434655149	95.6696042213	217.9040668443
2332.35	0.2401963078	0.9892064603	4.5435517537	20.8691141503	95.8545096498	217.8471140741
2343.30	0.2398433018	0.9890337281	4.5458529709	20.8939075043	96.0337638707	217.7852986590
2354.25	0.2395032774	0.9888588277	4.5480554913	20.9178582136	96.2074436174	217.7187685681
2365.20	0.2391759488	0.9886817391	4.5501608126	20.9409788834	96.3756259724	217.6476694249
2376.15	0.2388610401	0.9885024420	4.5521704196	20.9632820818	96.5383883137	217.5721445067
2387.10	0.2385582806	0.9883209160	4.5540857835	20.9847803355	96.6958082620	217.4923347472
2398.05	0.2382674052	0.9881371409	4.5559083621	21.0054861251	96.8479636304	217.4083787387
2409.00	0.2379881562	0.9879510963	4.5576395993	21.0254118799	96.9949323746	217.3204127370
2419.95	0.2377202820	0.9877627617	4.5592809254	21.0445699744	97.1367925454	217.2285706661
2430.90	0.2374635357	0.9875721166	4.5608337565	21.0629727232	97.2736222418	217.1329841254
2441.85	0.2372176774	0.9873791405	4.5622994947	21.0806323778	97.4054995658	217.0337823968
2452.80	0.2369824716	0.9871838129	4.5636795275	21.0975611219	97.5325025791	216.9310924536
2463.75	0.2367576891	0.9869861130	4.5649752285	21.1137710681	97.6547092606	216.8250389703
2474.70	0.2365431053	0.9867860202	4.5661879562	21.1292742544	97.7721974651	216.7157443332
2485.65	0.2363385009	0.9865835139	4.5673190549	21.1440826402	97.8850448846	216.6033286518
2496.60	0.2361436618	0.9863785733	4.5683698540	21.1582081033	97.9933290095	216.4879097720
2507.55	0.2359583773	0.9861711777	4.5693416681	21.1716624369	98.0971270918	216.3696032886
2518.50	0.2357824434	0.9859613063	4.5702357969	21.1844573462	98.1965161100	216.2485225604
2529.45	0.2356156593	0.9857489383	4.5710535250	21.1966044457	98.2915727348	216.1247787246
2540.40	0.2354578284	0.9855340529	4.5717961223	21.2081152565	98.3823732962	215.9984807130
2551.35	0.2353087596	0.9853166292	4.5724648431	21.2190012034	98.4689937521	215.8697352680
2562.30	0.2351682648	0.9850966465	4.5730609271	21.2292736127	98.5515096579	215.7386469605
2573.25	0.2350361607	0.9848740837	4.5735855983	21.2389437096	98.6299961376	215.6053182071
2584.20	0.2349122673	0.9846489201	4.5740400659	21.2480226162	98.7045278561	215.4698492887
2595.15	0.2347964085	0.9844211348	4.5744255234	21.2565213491	98.7751789926	215.3323383699
2606.10	0.2346884129	0.9841907069	4.5747431494	21.2644508177	98.8420232152	215.1928815182
2617.05	0.2345881119	0.9839576156	4.5749941070	21.2718218220	98.9051336568	215.0515727240
2628.00	0.2344953404	0.9837218398	4.5751795439	21.2786450512	98.9645828920	214.9085039218
2638.95	0.2344099371	0.9834833588	4.5753005927	21.2849310818	99.0204429157	214.7637650107
2649.90	0.2343317442	0.9832421518	4.5753583705	21.2906903761	99.0727851214	214.6174438760
2660.85	0.2342606066	0.9829981977	4.5753539791	21.2959332808	99.1216802826	214.4696264114
2671.80	0.2341963733	0.9827514759	4.5752885052	21.3006700258	99.1671985335	214.3203965407
2682.75	0.2341388957	0.9825019655	4.5751630200	21.3049107228	99.2094093515	214.1698362412
2693.70	0.2340880287	0.9822496457	4.5749785796	21.3086653643	99.2483815410	214.0180255657
2704.65	0.2340436300	0.9819944956	4.5747362246	21.3119438226	99.2841832176	213.8650426665
2715.60	0.2340055602	0.9817364947	4.5744369808	21.3147558489	99.3168817937	213.7109638187
2726.55	0.2339736830	0.9814756220	4.5740818586	21.3171110723	99.3465439648	213.5558634436
2737.50	0.2339478646	0.9812118570	4.5736718534	21.3190189992	99.3732356967	213.3998141331
2748.45	0.2339279743	0.9809451791	4.5732079454	21.3204890127	99.3970222141	213.2428866737
2759.40	0.2339138837	0.9806755674	4.5726911001	21.3215303721	99.4179679894	213.0851500705
2770.35	0.2339054673	0.9804030016	4.5721222677	21.3221522123	99.4361367326	212.9266715726
2781.30	0.2339026018	0.9801274611	4.5715023838	21.3223635433	99.4515913825	212.7675166966
2792.25	0.2339051671	0.9798489254	4.5708323691	21.3221732503	99.4643940980	212.6077492522
2803.20	0.2339130444	0.9795673740	4.5701131296	21.3215900928	99.4746062506	212.4474313666
2814.15	0.2339261184	0.9792827866	4.5693455566	21.3206227054	99.4822884175	212.2866235096
2825.10	0.2339442763	0.9789951429	4.5685305270	21.3192795966	99.4875003758	212.1253845186
2836.05	0.2339674063	0.9787044226	4.5676689029	21.3175691499	99.4903010967	211.9637716232
2847.00	0.2339953998	0.9784106055	4.5667615323	21.3154996228	99.4907487412	211.8018404709
2857.95	0.2340281505	0.9781136715	4.5658092487	21.3130791477	99.4889006559	211.6396451515
2868.90	0.2340655534	0.9778136004	4.5648128715	21.3103157319	99.4848133700	211.4772382226
2879.85	0.2341075068	0.9775103724	4.5637732060	21.3072172574	99.4785425920	211.3146707342
2890.80	0.2341539101	0.9772039674	4.5626910434	21.3037914819	99.4701432083	211.1519922540
2901.75	0.2342046652	0.9768943657	4.5615671611	21.3000460385	99.4596692811	210.9892508921
2912.70	0.2342596760	0.9765815475	4.5604023225	21.2959884366	99.4471740481	210.8264933260
2923.65	0.2343188481	0.9762654931	4.5591972775	21.2916260622	99.4327099215	210.6637648251
2934.60	0.2343820894	0.9759461828	4.5579527625	21.2869661782	99.4163284885	210.5011092756
2945.55	0.2344493091	0.9756235973	4.5566695002	21.2820159254	99.3980805119	210.3385692049
2956.50	0.2345204191	0.9752977170	4.5553482001	21.2767823225	99.3780159313	210.1761858063
2967.45	0.2345953320	0.9749685227	4.5539895584	21.2712722675	99.3561838646	210.0139989630
2978.40	0.2346739635	0.9746359951	4.5525942582	21.2654925378	99.3326326101	209.8520472725
2989.35	0.2347562297	0.9743001151	4.5511629698	21.2594497912	99.3074096492	209.6903680704
3000.30	0.2348420498	0.9739608637	4.5496963504	21.2531505665	99.2805616489	209.5289974546
3011.25	0.2349313430	0.9736182219	4.5481950446	21.2466012846	99.2521344655	209.3679703088
3022.20	0.2350240315	0.9732721710	4.5466596844	21.2398082490	99.2221731482	209.2073203262
3033.15	0.2351200391	0.9729226922	4.5450908893	21.2327776470	99.1907219430	209.0470800325
3044.10	0.2352192908	0.9725697670	4.5434892664	21.2255155503	99.1578242973	208.8872808096
3055.05	0.2353217127	0.9722133769	4.5418554108	21.2180279164	99.1235228644	208.7279529182
3066.00	0.2354272332	0.9718535036	4.5401899053	21.2103205889	99.0878595088	208.5691255205
3076.95	0.2355358016	0.9714901287	4.5384931667	21.2023978571	99.0508652067	208.4108054694
3087.90	0.2356475028	0.9711232341	4.5367645540	21.1942541337	99.0125017363	208.2528555555
3098.85	0.2357622942	0.9707528013	4.5350044243	21.1858931545	98.9727962223	208.0952777446
3109.80	0.2358801008	0.9703788122	4.5332133902	21.1773210447	98.9317925348	207.9381097398
3120.75	0.2360008489	0.9700012486	4.5313920517	21.1685438096	98.8895337044	207.7813879201
3131.70	0.2361244658	0.9696200925	4.5295409964	21.1595673356	98.8460619280	207.6251473656
3142.65	0.2362508809	0.9692353262	4.5276607995	21.1503973913	98.8014185732	207.4694218827
3153.60	0.2363800252	0.9688469320	4.5257520241	21.1410396283	98.7556441851	207.3142440294
3164.55	0.2365118310	0.9684548924	4.5238152211	21.1314995823	98.7087784917	207.1596451397
3175.50	0.2366462313	0.9680591900	4.5218509294	21.1217826743	98.6608604104	207.0056553488
3186.45	0.2367831613	0.9676598076	4.5198596761	21.1118942115	98.6119280547	206.8523036174
3197.40	0.2369225580	0.9672567282	4.5178419767	21.1018393884	98.5620187411	206.6996177560
3208.35	0.2370643590	0.9668499349	4.5157983350	21.0916232883	98.5111689962	206.5476244490
3219.30	0.2372085031	0.9664394109	4.5137292437	21.0812508840	98.4594145643	206.3963492791
3230.25	0.2373549314	0.9660251397	4.5116351838	21.0707270391	98.4067904147	206.2458167505
3241.20	0.2375035851	0.9656071049	4.5095166254	21.0600565094	98.3533307496	206.0960503124
3252.15	0.2376544077	0.9651852903	4.5073740278	21.0492439442	98.2990690125	205.9470723830
3263.10	0.2378073439	0.9647596798	4.5052078391	21.0382938869	98.2440378957	205.7989043716
